file	line	key	verdict	evidence	text
parity/ledger/game-project-obj.yaml	29	deferred	ported	obj/chest.ts supplies isLockedChest / unlockChest, imported at game/project-obj.ts:33 and applied in the PROJ.KILL_TRAP arm (:155-156) - a locked chest is unlocked rather than destroyed.	KILL_TRAP's chest unlock is ported: obj/chest.ts supplies isLockedChest / unlockChest, imported at game/project-obj.ts:33 and applied in the PROJ.KILL_TRAP arm (:155-156), which unlocks a locked chest instead of destroying it.
parity/ledger/game-project-obj.yaml	33	deferred			Mimic reveal (obj->mimicking_m_idx -> become_aware): mimics are not in the live loop yet.
parity/ledger/game-project-obj.yaml	35	deferred			The protected_obj parameter (the object that created the projection): the engine's onObject hook does not thread it and no live caller projects from an object yet.
parity/ledger/game-project-obj.yaml	38	deferred	ported	Three of five wired, two ratified substitutions - nothing owed. Wired: ignore_item_ok via state.isIgnored (project-obj.ts:164, :180), gear_to_label (:291), cmd_disable_repeat_floor_item (:206). Substituted: the obj->known twin is synthesised on demand (objectKnownShadow) so there is no copy to update, and PU_BONUS / PR_EQUIP fall under the unconditional-repaint divergence at game/known.ts:153.	Three of the five are wired and two are ratified substitutions, so nothing is owed. Wired: ignore_item_ok (state.isIgnored, project-obj.ts:164 and :180), gear_to_label lettering (:291), and cmd_disable_repeat_floor_item (:206). Substituted: the obj->known twin is synthesised on demand (objectKnownShadow) rather than stored, so there is no copy to update; and PU_BONUS / PR_EQUIP fall under the unco
parity/ledger/game-project-obj.yaml	45	deferred			inven_damage call sites in project-player.c (side effects computing cperc from elemental damage) land with the project-player tail.
parity/ledger/game-project-player.yaml	26	deferred			The per-type side effects themselves (blindness from light, stun from sound, cuts from shards, poison, confusion, stat/exp drain, inventory damage) land with their subsystems and the player-timed adapter; supplied via onSideEffects.
parity/ledger/game-project-player.yaml	30	deferred			The decoy-hit branch (square_isdecoyed / square_destroy_decoy) is omitted - decoys ARE modelled: EF_GLYPH with the DECOY subtype sets GameState.decoy (game/effect-general.ts:199), exactly as upstream creates one.
parity/ledger/game-project-player.yaml	33	deferred			update_smart_learn (the monster learning the player's resistances) and the killer-name resolution are the caller's responsibility.
parity/ledger/game-shape.yaml	72	deferred			The shape blow verbs are bound but the shape unarmed attack itself (py_attack_real's player_is_shapechanged branch over shape->blows) rides the combat layer; a shapechanged player still attacks with the normal unarmed path.
parity/ledger/game-shape.yaml	76	deferred			TMD_ATT_VAMP's vampire-bite effect rides that timed effect's consumers; resume just clears the timer.
parity/ledger/game-shape.yaml	78	deferred	ported	The monster-message table landed as PORT_TODO 3.1 and SHAPE_FAIL rides it: mon/timed.ts:205 raises the note, monster-turn.ts:1658 resolves it through monMessageCodeByName into addMonsterMessage's DELAYED pass, so the text comes from the generated table with the right grammar. PR_TITLE / PR_MISC / PR_HEALTH are the ratified repaint divergence.	The monster-message table landed as PORT_TODO 3.1 and SHAPE_FAIL rides it: mon/timed.ts:205 raises the note and game/monster-turn.ts:1658 resolves it through monMessageCodeByName into addMonsterMessage's DELAYED pass, so the text ("shimmers for a moment.") comes from the generated table with the right grammar. PR_TITLE / PR_MISC / PR_HEALTH are the ratified unconditional-repaint divergence, not a 
parity/ledger/game-shape.yaml	84	deferred			The commanded-monster / mimic interactions with shapes (mimicked objects) ride monster mimicry.
parity/ledger/game-target.yaml	76	deferred	ported	The interactive half is built, in the layer this row assigned it to: web/src/main.ts:4103 runTargetLoop, driven by this module's targetGetMonsters and targetPick, reached from look and targeting. The row's tail is stale twice over - monster names in messages use the full monster_desc grammar, not the race name, and this module's own header already said so.	The interactive half is BUILT, in the layer this row assigned it to: web/src/main.ts:4103 is runTargetLoop, driven by this module's targetGetMonsters and targetPick, and reached from look ('l') and targeting ('*'). The row's tail is stale twice over - monster names in messages are the full monster_desc grammar (mon/desc.ts), not the race name, and the module header said so already.
parity/ledger/game-target.yaml	82	deferred			panel_contains in target_sighted and restrict_to_panel in target_get_monsters are injected (panels are UI state; the default accepts everything / scans max_range as the upstream else-branch).
parity/ledger/game-target.yaml	85	deferred	ported	Found absent and fixed in the same pass. target_accept now scans the remembered pile PER OBJECT (target.c:347-353) and applies ignore_known_item_ok through state.isIgnored, so a grid holding only ignored junk is no longer an interesting target - the old `knownObject(state, grid)` test could not express that. A `sensed` entry always accepts because it IS upstream's unknown_item_kind. Both halves it waited on had landed: the per-object remembered pile (PORT_TODO 2.9) and obj/ignore.ts. Two mutants killed - reverting to the per-grid test, and dropping the sensed arm. The module header's reduction list was corrected too.	PORTED (2026-08-07). target_accept now scans the remembered pile PER OBJECT (target.c:347-353) and applies ignore_known_item_ok through state.isIgnored, so a grid holding nothing but ignored junk is no longer an interesting target. A `sensed` entry always accepts, because it IS upstream's unknown_item_kind - you cannot have chosen to ignore what you have not identified. Both halves it needed had l
parity/ledger/game-target.yaml	92	deferred	divergence	monster_race_track's whole body (player-calcs.c:2479-2486) is `upkeep->monster_race = race` plus PR_MONSTER - it exists to tell a monster-recall SUBWINDOW which race to show. This port has no subwindows: the recall is a modal the look/target loop opens on demand with the race under the cursor (web/src/main.ts:3713), so there is no tracked race to store, and PR_* is already ratified as not-owed at game/known.ts:153. healthWho covers health_track, including project.c:978 and the ranged-fire sites.	monster_race_track is a RATIFIED DIVERGENCE, not a deferral. Its whole body (player-calcs.c:2479-2486) is `upkeep->monster_race = race` plus `PR_MONSTER` - it exists to tell a monster-recall SUBWINDOW which race to show. This port has no subwindows: the recall is a modal the look/target loop opens on demand with the race under the cursor (web/src/main.ts:3713), so there is no tracked race to store
parity/ledger/game-target.yaml	100	deferred	divergence	A divergence by construction. Upstream needs the retry because cmd_get_arg_target reads a target CACHED in the command struct, which can go stale between queueing and running. This port caches no direction: the shell resolves the aim at prompt time on every command (main.ts aimDir), and repeat is a boolean gate (upkeep.repeatPrevAllowed) that re-queues rather than replaying a stored argument, so the stale-argument case cannot arise. The target_okay() half of the C condition IS applied, at main.ts:4297 and :4299.	A RATIFIED DIVERGENCE by construction, not a deferral. Upstream needs the retry because cmd_get_arg_target reads a target CACHED in the command struct, which can go stale between queueing and running. This port caches no direction: the shell resolves the aim at prompt time on every command (web/src/main.ts aimDir), and repeat is a boolean gate (upkeep.repeatPrevAllowed) that re-queues rather than 
parity/ledger/game-thrust.yaml	25	deferred	ported	exact, though the note's cited mechanism is wrong. Upstream's thrust_away only msg()s at a fiery landing grid (project-mon.c:223-228) and applies no damage there; player_handle_post_move does stores, square_know_pile, traps, update_view and search - NOT terrain damage. game/thrust.ts:168 matches, mon(grid)<0 guard included. The conclusion held; the reason given for it did not.	Taking fire damage on the lava landing grid is the terrain-damage movement pass (the message is emitted here as upstream).
parity/ledger/game-trap.yaml	54	deferred	stale-doc	The hook is supplied: session/game.ts wires playerHasFlag to the live player flags, playerIsTrapsafe is ported, and equipLearnFlag fires on both upstream paths (trap.c:515-518 and :534-539).	"NOT deferred: the hook is supplied. session/game.ts wires playerHasFlag to the live player flags, playerIsTrapsafe is ported, and equip learning fires on BOTH upstream paths - OF_TRAP_IMMUNE (trap.ts, trap.c:515-518) and the save_flags loop (trap.ts, trap.c:534-539). \"Default: no flags, no trap immunity\" describes an unwired seam."
parity/ledger/game-trap.yaml	59	deferred	divergence	Deliberate and ratified, with the mechanism named: the TRF_VISIBLE instance flag is the render gate, in place of copying traps into a shadow cave. The reveal path exists (game/known.ts:1190 noteSpotRevealTrap on a newly-seen grid, cave-map.c square_note_spot). Only the duplicate known-cave structure is absent.	square_memorize_traps / the player's shadow cave (knowledge #24): the VISIBLE instance flag doubles as the render gate.
parity/ledger/game-trap.yaml	61	deferred	stale-doc	All three halves stale. no_light is ported (game/cave-cmd.ts noLight, applied to the unlock/disarm tenth); monster glyph and web interactions are ported (game/monster-turn.ts TRF_GLYPH removal and the RF_PASS_WEB / RF_CLEAR_WEB arm); and all 15 effects any trap kind can run are implemented or partial in a LIVE registry, proved by game/trap-effect-coverage.test.ts with a control.	"NOT deferred, in all three halves. no_light is ported (game/cave-cmd.ts noLight, cave-view.c:914-917) and applied to the unlock/disarm penalty. Monster glyph and web interactions are ported (game/monster-turn.ts removes TRF_GLYPH on entry and runs the full RF_PASS_WEB / RF_CLEAR_WEB arm). And nothing fizzles: every one of the 15 effects any trap.txt kind can run is implemented or partial in a LIV
parity/ledger/game-trap.yaml	70	deferred	stale-doc	The row is the corrected text: the trapdoor persistent-levels check reads the live birth_levels_persist and the is_quest check beside it is now supplied (PORT_TODO 4.2). It named the option system as unbuilt; the option system landed.	"NOT deferred: the trapdoor persistent-levels check reads the live birth_levels_persist from the option store (trap.ts pickTrap), and so does the is_quest check beside it. This row named the option system as unbuilt; the option system landed and the row was never revisited."
parity/ledger/gen-cave.yaml	48	deferred	note-is-fix	The row IS the record of the builders landing, not a deferral.	"NOT DEFERRED ANY MORE, and this file said otherwise for a long time. Every builder this list called missing is registered and selectable: labyrinth_gen, cavern_gen, moria_gen, lair_gen, gauntlet_gen and hard_centre_gen are real builders in gen/cave.ts, and choose() runs the same weighted profile loop as choose_profile so any profile with alloc > 0 is picked by depth. arena_gen is the one genuine 
parity/ledger/gen-cave.yaml	55	deferred	note-is-fix	The row IS the record of the faithful town landing (PORT_TODO 4.3).	"town_gen: NOT a minimal open level, and has not been one since the faithful town landed. town_gen_layout is ported whole - the lava streamers, the town-sized starburst, the north-wall stair search, the lot grid, all eight stores through build_store (TOWN_STORE_FEATS is the store-index to feature map, Home included), lot_is_clear / lot_has_shop, build_ruin at 80% per lot, the cleared street, and t
parity/ledger/gen-cave.yaml	62	deferred	note-is-fix	The row IS the record of persistent-level handling landing (PORT_TODO 4.3).	"Persistent-level handling: LIVE (PORT_TODO 4.3, 2026-08-06), not unexercised. build_staircase_rooms runs under dun.persist in classic, modified and moria; handle_level_stairs applies the persistent minsep of 4 and skips the alloc_stairs for a direction whose neighbour already exists; find_joinfree_vertical_seam and transform_join_list are ported and lair_gen uses both, so a persistent lair splits
parity/ledger/gen-cave.yaml	73	deferred	n-a	Names two things upstream does not have. 4.2.6 has no themed levels (the one "themed" is a comment about lair_gen's themed MONSTERS, which IS ported), and build_streamer's whole treasure behaviour is one square_upgrade_mineral call. Reading it surfaced the real bug: buildStreamer used isMagma||isQuartz||isGranite where upstream uses square_isrock, so it overwrote veins and destroyed secret doors. Fixed.	"Neither half exists upstream. 4.2.6 has no themed levels; the only \"themed\" in the source is a comment describing lair_gen's themed MONSTERS (gen-cave.c:3526), which IS ported via setPitType + monRestrict. And build_streamer's whole treasure behaviour is `if (one_in_(chance)) square_upgrade_mineral(...)` (gen-cave.c:133), magma/quartz to the K variant (cave-square.c:1494) - there are no nuances
parity/ledger/gen-framework.yaml	57	deferred	stale-doc	Pit/nest theming IS applied: buildPit (gen/room.ts:1388) and buildNest (:1299) both call setPitType then table.prep(monPitHook(pit)), which is set_pit_type + mon_restrict. The RNG-order caveat went stale with it; only the escort-base sub-note remains accurate.	"Pit/nest theming is NOT deferred: buildPit and buildNest (gen/room.ts) both call setPitType and then table.prep(monPitHook(pit)) before drawing their 16 races, which is set_pit_type + mon_restrict. The RNG-order caveat that followed from \"no theming\" went stale with it. What remains true is the escort-base note: NOTE monster group/escort spawning (place_new_monster / place_friends / place_new_m
parity/ledger/gen-framework.yaml	68	deferred	stale-doc	place_trap records far more than the grid: gen/util.ts placeTrap runs pickTrapKind and rolls the power, and LevelContent carries {grid, tidx, power} per trap into the live state. The trap domain is ported (game/trap.ts). square_set_door_lock is not a no-op either - gen/util.ts:1199 records the rolled lock power and the session places it.	place_trap only records the grid (the trap domain / trap objects are not ported); square_set_door_lock is a no-op but its RNG roll is preserved.
parity/ledger/gen-framework.yaml	70	deferred	note-is-fix	The row IS the record of feeling, arena and quest levels coming off the deferral list.	"The known-level (\"player cave\") duplicate and dump_level HTML output. Three things came OFF this list and the line kept naming them: level feeling, when place_feeling / calc_obj_feeling / calc_mon_feeling landed; arena levels (PORT_TODO 4.1), built by arenaGen off prepare_next_level's arena_level branch, which is not a dungeon profile; and quest levels (PORT_TODO 4.2), which are options.quest -
parity/ledger/gen-framework.yaml	77	deferred	note-is-fix	The row IS the record of persistent-level connectors landing (PORT_TODO 4.3).	"Persistent-level connectors: NOT deferred (PORT_TODO 4.3). getJoinInfo (generate.c L893-992), getMinLevelSize (L997-1013) and collectJoins (L1203-1214) are all in gen/generate.ts, dun.join / one_off_above / one_off_below are seeded before the builder runs, and session/changeLevel resolves all of them from the frozen-level cache. The one_off lists are an AVOID list for alloc_stairs, not a build li
parity/ledger/gen-framework.yaml	84	deferred	note-is-fix	The row IS the record of birth_connect_stairs being wired.	"birth_connect_stairs is wired (session/changeLevel resolves the pending stair command and passes createStair, gated on the option). birth_levels_persist's own path through new_player_spot is the same injected parameter; a restored persistent level does not use it at all, because prepare_next_level sanitizes and places the retained grid instead of laying an arrival stair."
parity/ledger/gen-rooms.yaml	50	deferred			nest / pit: the room shell (outer room, inner room, single door) is faithful, but monster theming is simplified - the inner room is filled with any depth-appropriate monster rather than a themed pit_profile (set_pit_type / mon_pit_hook / pit.txt selection ARE ported: gen/gen-monster.ts:205 and gen/room.ts:1341). Object rarity fill and the concentric pit monster layout are not reproduced.
parity/ledger/gen-rooms.yaml	56	deferred			vault racial glyphs (get_vault_monsters): each alphabetic racial glyph places any depth-appropriate monster (Lesser/Medium/Greater depth boost kept) rather than a base-symbol-restricted one.
parity/ledger/gen-rooms.yaml	59	deferred			build_moria, build_room_of_chambers, build_huge: registered but return false (fall through to another room profile exactly as room_build does on failure). Their profiles are not enabled for selection (see gen-cave).
parity/ledger/gen-rooms.yaml	62	deferred			random_room_template / random_vault iterate the loaded arrays in file order; upstream walks a reverse-of-file-order linked list, so the specific template/vault chosen for a given seed may differ (the reservoir draw count and uniform probability are unchanged). Not verified against a C run.
parity/ledger/mon-lore-describe.yaml	64	deferred	ported	VERIFIED, not taken on trust: monSpellLoreDamage (mon/lore-describe.ts:449) consults deps.spellLoreDamage only as an override and otherwise computes the damage itself, so the row's own claim holds. Last open row of this file.	Spell / breath damage numbers are PORTED, and this row was wrong when it was written (PORT_TODO 3.4, adjudicated 2026-08-05). deps.spellLoreDamage is an OVERRIDE, not the producer: absent, monSpellLoreDamage computes the damage itself (lore-describe.ts:449) - monSpellNonhpDamage for ordinary damaging spells with nothing injected, breathDam for breaths needing only deps.breathProjection, which main
parity/ledger/mon-lore-describe.yaml	74	deferred	ported	Both callbacks are wired: web/src/main.ts:3650 supplies meleeHitPercent as getHitChance(chanceOfMeleeHitBase(state.actor.combat, state.actor.weapon), race.ac) and :3652 supplies monsterHitPercent from chance_of_monster_hit_base against defense.ac + defense.toA. web/src/screens.test.ts:929 asserts the real percentage reaches the recall screen	The player's melee hit chance (lore_append_toughness L1086) and the monster's blow hit chance / its centidamage average (lore_append_attack L1710) need the player-attack combat math + live defensive state; they are the deps.meleeHitPercent / deps.monsterHitPercent callbacks, defaulting to 0 when the combat layer does not supply them. BOTH live callers supply them now: web/src/main.ts:3688-3695 for
parity/ledger/mon-lore-describe.yaml	84	deferred	ported	The danger colouring reads real state: buildLoreColorState (game/lore-color.ts:39) assembles the LoreColorState from the GameState and the player's timed effects, and web/src/main.ts:3641 calls it, feeding spellColor and blowColor at :3647-3648. The loreColorBase default survives only for a worldless caller	spell_color (mon-lore.c L59) and blow_color (L178) read the player's known_state (resists / skills / inventory) for danger colouring; defaulted to the datum's base lore colour (loreColorBase), overridable via deps.spellColor / deps.blowColor. game/lore-color.ts buildLoreColorState supplies the real thing, and as of PORT_TODO 2.6 it reads state.knownPlayerState rather than state.playerState - which
parity/ledger/mon-lore-describe.yaml	96	deferred	ported	All three things this row grouped as "presentation state not modelled" were wrong, each differently. purple_uniques landed as PORT_TODO 3.22. monster_x_attr / monster_x_char are a real table in the port (visuals/glyph-table.ts) - the same one the map draw reads - so the recall title showed the DEFAULT glyph while the map showed the override; loreTitle now takes an optional monsterGlyph dep, supplied from that table at recallDeps, and appends the second pair per ui-mon-lore.c L69-74 including the !(optional_attr & 0x80) exemption from the violet recolour. The tile-size gate is unconditionally true here (tile_width/height are always 1, a ratified divergence at web/src/mapview.ts:70), so it is omitted rather than faked. Three mutants killed.	CLOSED (2026-08-07). All three things this row grouped as "presentation state not modelled" were wrong, each differently. purple_uniques is a live option the map layer already honoured, and landed as PORT_TODO 3.22. monster_x_attr / monster_x_char are a REAL table in the port (visuals/glyph-table.ts, GlyphTable.monsterGlyph) - the same table the map draw reads - so the recall title was showing the
parity/ledger/mon-lore-describe.yaml	109	deferred	ported	The game-layer LoreDeps adapter exists and the recall panel IS wired into the shell: recallDeps in web/src/main.ts builds the deps from GameState (playerLevel, playerMaxDepth, playerSpeed, effectiveSpeed from the options store, the bound spell list, spellColor / blowColor from buildLoreColorState, both hit-chance callbacks and breathProjection)	A game-layer LoreDeps adapter (building the deps from GameState + the combat callbacks) lands when the recall panel is wired into a shell; the module is pure and deps-injected until then.
parity/ledger/mon-lore.yaml	67	deferred	ported	The recall screen is built and the drop_known gating the note waits on has landed: mon/lore-describe.ts:937 and :1330 both return early on !lore.dropKnown. The lore_append_* textblock walk, the pronoun tables and the awareness / speed descriptions are all in mon/lore-describe.ts, driven from web/src/knowledge.ts	The recall text generation (lore_append_* over textblocks, spell / blow colors, lore_describe_awareness / _speed, the pronoun tables) is the monster recall screen and rides presentation (#25); the lore->drops / friends / mimic_kinds known-copies exist only for that walk and are read off the race gated on drop_known when it lands.
parity/ledger/mon-lore.yaml	72	deferred	ported	The upkeep display is done: web/src/main.ts:4227 re-tracks health_track / monster_race_track (aux_monster) every turn, which is what PR_MONSTER exists to trigger. game/target.ts:420 records the split	monster_race_track / PR_MONSTER redraws (upkeep display) ride #25.
parity/ledger/mon-lore.yaml	73	deferred	ported	Both halves landed. lore->thefts is incremented at the theft site (mon/steal.ts:206, getLore(lore, mon.race).thefts++) and read where upstream reads it - the unique drop reduction at game/mon-death.ts:152, applied at :164. lore_treasure is called from game/mon-death.ts (imported at :49). The EAT_ITEM / EAT_GOLD intents the note says are unapplied ARE applied (game/mon-side.ts:421)	lore->thefts (mon-util.c L1504 steal blows) rides the monster-melee side-effect application (EAT_ITEM/EAT_GOLD intents are produced but not yet applied); lore_treasure's call site rides monster drops (mon_create_drop, ledgered with mon-place).
parity/ledger/mon-lore.yaml	77	deferred	ported	Both halves are wired. mon/timed.ts imports loreLearnFlagIfVisible at :32 and learns on the flag-resist branch (:21, :92). cmd-cave.c's TMD_COMMAND cast counts are game/mon-cmd.ts:746 - loreCountU8 with the monSpellIsInnate innate/spell split, then loreUpdate - matching cmd-cave.c:1836-1850.	CLOSED, both halves. mon/timed.ts imports loreLearnFlagIfVisible at :32 and learns into the lore store on the flag-resist branch (:21, :92), so a monster resisting a timed effect teaches its flag. And cmd-cave.c's TMD_COMMAND cast counts are game/mon-cmd.ts:746 - loreCountU8(lore, monSpellIsInnate(spellIndex) ? "castInnate" : "castSpell") followed by loreUpdate, matching cmd-cave.c:1836-1850 inclu
parity/ledger/mon-lore.yaml	83	deferred	stale-doc	The premise is stale: upstream's cross-life lore file DOES have an analogue now - mon/lore-file.ts, both halves (writeFlags, writeLoreEntries, parseLoreFile, applyLoreFile) - and it is wired, through packages/web/src/lore-file.ts's loadLoreFile / saveLoreFile, called at web/src/main.ts:1025 and :5197. So tkills does survive across lives. (I nearly recorded this as a ported module with no caller: greping the core function names finds nothing, because the web wrapper renames them. Same trap as the camelCase transliteration, in reverse.)	tkills survives only within one save (upstream's cross-life lore file has no analogue); player-birth's pkills/thefts zeroing is implicit (each game starts a fresh store).
parity/ledger/mon-lore.yaml	86	deferred	ported	Both. cheat_monster_lore is ported and reachable from wizard mode (cheatMonsterLore, mon/lore.ts, cited at game/wizard.ts:48 and used by game/spoil.ts:553), and #29 - the wizard tier - is itself now closed. lore_save is ported at mon/lore-file.ts:402 with LORE_FILE and writeLoreEntries, and driven by web/src/lore-file.ts saveLoreFile from main.ts:5197	cheat_monster_lore's wizard command rides #29; lore_save (the lore.txt dump) rides the user-file layer if ever needed.
parity/ledger/mon-predicate.yaml	36	deferred	divergence	not omitted - relocated, and "currently unreachable" was false too. monster_is_decoyed lives where the live cave does (game/monster-turn.ts) and is called at game/effect-attack.ts:375; caveFindDecoy is at effect-attack.ts:433; the decoy itself is created by EF_GLYPH (game/effect-general.ts:157). The file header repeating this claim was corrected.	monster_is_decoyed: needs cave_find_decoy + los + a live cave; a decoy only exists once the create-decoy effect is ported, so this predicate is omitted until then (currently unreachable).
parity/ledger/mon-predicate.yaml	39	deferred	not-a-deferral	the row records that mon-predicate.c is side-effect free - that there is nothing here to port. Census noise, kept visible with its reason.	lore side effects: none here (mon-predicate.c is side-effect free).
parity/ledger/mon-spell.yaml	38	deferred			do_mon_spell (L345): executes a spell's effect chain through effect_do with a monster source - the game/ layer wiring (spell messages, the saving throw, spell_check_for_fail_rune), a follow-up increment now that the effect handlers and the game effect env exist.
parity/ledger/mon-spell.yaml	42	deferred			choose_attack_spell / remove_bad_spells / make_attack_spell (mon-attack.c): the spell-selection AI, a follow-up increment (needs player resist knowledge and the monster turn integration).
parity/ledger/mon-spell.yaml	45	deferred	ported	The monster-lore / recall layer this row waited on is built and the lore damage calculations landed with it: monSpellLoreDescription (mon/lore-describe.ts:426) and monSpellLoreDamage (:457) are called from the recall's spell section at :390 and :400, with the casting race passed as upstream's ref_race.	The monster-lore / recall layer this row waited on is built, and the lore damage calculations landed with it: monSpellLoreDescription (mon/lore-describe.ts:426) and monSpellLoreDamage (:457) are called from the spell section of the recall at :390 and :400, with the casting race passed in as upstream's ref_race.
parity/ledger/mon-take-hit.yaml	31	deferred	stale-doc	onKill is supplied by the live session (session/game.ts:1303 wires it to state.onPlayerKill) and player_kill_monster's consequences all run from there. The hook is the seam, not a placeholder.	"NOT deferred: onKill is supplied by the live session (session/game.ts wires it to state.onPlayerKill) and player_kill_monster's consequences - experience, drops, lore, quest completion - all run from there. The hook is the seam, not a placeholder."
parity/ledger/mon-take-hit.yaml	35	deferred	stale-doc	The arena branch is present: MonTakeHitHooks.onArenaDeath is mon-util.c L1290's behaviour and game callers pass it while state.arenaLevel is set (PORT_TODO 4.1). PR_HEALTH has no analogue in an immediate-mode renderer, but state.healthWho is tracked.	"The arena branch is NOT omitted: MonTakeHitHooks.onArenaDeath is the mon-util.c L1290 behaviour (a lethal blow in single combat signals the level change instead of killing) and game callers pass it while state.arenaLevel is set (PORT_TODO 4.1). PR_HEALTH has no analogue - the renderer is immediate-mode - but state.healthWho is tracked."
parity/ledger/mon-take-hit.yaml	40	deferred	stale-doc	Melee routes through monTakeHit: combat/melee.ts:495 for the ordinary blow, :645 for the shield bash, and game/effect-melee.ts:155 for the melee effects. Nothing applies damage inline in player-turn.ts.	"NOT deferred: melee routes through monTakeHit. combat/melee.ts calls it for both the ordinary blow and the shield bash, and game/effect-melee.ts for the melee effects. Nothing applies damage inline in player-turn.ts any more."
parity/ledger/mon-timed.yaml	38	deferred			MON_TMD_CHANGED shapechange (monster_change_shape / _revert_shape, mon-util.c): the CHANGED timer is set but the form is not swapped. CHANGED is only set by an unported effect, so this path is currently unreachable.
parity/ledger/mon-timed.yaml	41	deferred			lore_learn_flag_if_visible on a flag-resist (mon-lore.c): PORTED at mon/lore.ts:150 and called from monster-turn.ts:1294; ledgered with the monster-memory system (see the late/optional task).
parity/ledger/mon-timed.yaml	44	deferred			the health-bar / monster-list redraw (player->upkeep redraw masks): UI upkeep.
parity/ledger/obj-desc.yaml	58	deferred	divergence	A justified substitution, and the note states the justification: upstream's p->obj_k->dd/ds/ac runes are learned exactly when an object becomes assessed in practice, so gating the dice / base-ac display on the object's ASSESSED bit reproduces the observable behaviour without a second knowledge axis. Consistent with the port-wide obj->known substitution	PlayerObjectKnowledge has no dd/ds/ac runes (upstream p->obj_k->dd/ds/ac); the dice / base-ac display is gated by the object's ASSESSED bit, which is when upstream learns them in practice.
parity/ledger/obj-desc.yaml	61	deferred	ported	The row is right that KnownDesc must not mutate knowledge, and the wiring it points at exists: flavorAwareDeps (session/game.ts:542) runs the real side effects at both in-play becomes-aware sites, and player_know_object's jewellery / special-artifact branches are game/known.ts's updatePlayerObjectKnowledge, called where C tail-calls it. No store sweep is owed - flavour awareness is per-KIND and global, so a carried jewel already covers every store and curse-template instance.	CLOSED. The row is right that a describe must not mutate knowledge - KnownDesc being read-only is a deliberate constraint, not an omission - and the wiring it points at exists. Both in-play becomes-aware sites run the real side effects through flavorAwareDeps (session/game.ts:542), shared by game/obj-cmd.ts's item-use gain and store/transact.ts's buy/sell, and player_know_object's jewellery / spec
parity/ledger/obj-desc.yaml	72	deferred	ported	VERIFIED both reads exist in obj/desc.ts objDescInscrip: `deps.isTried(obj.kind)` pushes "tried" (:553) and `deps.ignoreItemOk?.(obj)` pushes "ignore" (:559), matching obj-desc.c L536-538. The row's own diagnosis - that the two seams had been live all along and only knownDescOf's reads were missing - checks out.	The "{tried}" and "{ignore}" markers are PORTED (PORT_TODO 3.27, closed 2026-08-05). Both deferrals above were wrong about their own cause: the claim was "no live tried seam" and "no ignore-name surface", but FlavorKnowledge.setTried has been called on every device use since obj-cmd.ts:1444 and its set is saved with the character, and ignoreItemOk (obj/ignore.ts:380) has driven pickup, running and
parity/ledger/obj-desc.yaml	80	deferred	ported	All three verified 2026-08-06, and the row was wrong on all three. objDescChest is obj/desc.ts:410 with upstream's shadow-pval gate. The everseen marks are desc.ts:643 and reach a LIVE store: session/game.ts:609 constructs EverseenKnowledge, game/describe.ts:44-47 supplies markKindSeen / markEgoSeen to every describe, and player-birth's bought items mark kinds at game.ts:3111. ODESC_CAPITAL is dead upstream - seven sites set it, `mode & ODESC_CAPITAL` appears nowhere in the C - so ignoring it is parity and applying it would be the divergence. Last open row of this file.	chest trap name and the everseen mutations are PORTED, and ODESC_CAPITAL is dead in 4.2.6. This row said all three were "omitted"; none of that held when it was checked (2026-08-06). obj_desc_chest is obj/desc.ts:410, reading the real object for the trap name and gating on the shadow's pval exactly as upstream. The L633-637 everseen marks are desc.ts:643, wired to a LIVE store - session/game.ts:60
parity/ledger/obj-desc.yaml	91	deferred	note-is-fix	The row is a record of the migration it describes, not a claim of absence: it lists the game-layer name sites already moved onto describeObject (objectListEntryName with ODESC_PREFIX|FULL|ALTNUM, the effect-handler messages, project-obj.ts, the web pickup message)	The game-layer name sites are migrated onto describeObject: obj-list.ts objectListEntryName (ODESC_PREFIX | ODESC_FULL | ODESC_ALTNUM, the summed count driving the article / "~" plural), the effect-handler messages (enchant "glow", brand aura, remove-curse "fragile", curse armour/weapon, disenchant), project-obj.ts (project_o unaffected / kill, inven_damage), and the web pickup message. object_lis
parity/ledger/obj-desc.yaml	98	deferred	real	Confirmed, and it is the same item as the census row at obj/known-object.ts:160. objBaseName (obj/knowledge.ts:220, aliased to baseName at :223) is still the ODESC_BASE approximation - the kind name with ~ and & stripped - at every rune / flag learn-by-use message (:470, :520, :602, :725, :745, :801), while the real describeObject exists at game/describe.ts:48. The stated layering reason is real (knowledge.ts runs on a RuneEnv, not a GameState), so the fix is a seam on RuneEnv rather than an import	The remaining objBaseName / baseName approximations live in obj/knowledge.ts (the rune / flag learn-by-use messages), which run on a RuneEnv, not a full GameState; routing them through the game-layer describeObject would invert the module dependency, so they stay with the awareness-propagation wiring (same boundary as the object_flavor_aware deferral above). Store transaction messages await a stor
parity/ledger/obj-flavor.yaml	51	deferred			The proper RANDNAME_TOLKIEN Markov generator now exists (randname.ts); obj/randart.ts still uses its own simplified syllable stand-in for artifact names and could be migrated onto randnameMake + nameSections section 1 as a follow-on (ledgered in obj-randart).
parity/ledger/obj-flavor.yaml	55	deferred			flavor->d_attr is exposed on AssignedFlavor (FlavorAssignment.attr) for the unaware-glyph colour, but the map renderer / object-list colour is not yet routed through it; object_desc names do not use the attr.
